OrderID,Num_Traffic_Lights
OD4849074204,6.0
OD2434902361,4.0
OD8198350799,15.0
OD9963353595,6.0
OD9011545581,4.0
OD2291330173,19.0
OD4318079406,17.0
OD6560014948,15.0
OD8457443863,14.0
OD8466372476,17.0
OD5397978611,4.0
OD1059590565,13.0
OD6779552035,9.0
OD6156737140,10.0
OD5781929934,16.0
OD4873366200,12.0
OD8793461981,22.0
OD4904236318,9.0
OD8129372665,23.0
OD9097120742,8.0
OD4137246543,10.0
OD1181111702,21.0
OD7648685736,21.0
OD8978062678,12.0
OD1988942223,7.0
OD1938808500,5.0
OD5273700212,7.0
OD3112987517,4.0
OD0912988657,16.0
OD9480225648,8.0
OD3440406071,8.0
OD6965894849,19.0
OD5027178757,16.0
OD3466915190,6.0
OD8471393751,4.0
OD6346335333,6.0
OD6100878352,10.0
OD7589871886,9.0
OD5109059979,20.0
OD3960870634,21.0
OD1469146961,23.0
OD1205532146,15.0
OD1482317912,12.0
OD7219590289,20.0
OD8417285314,18.0
OD1534572348,6.0
OD1669138280,9.0
OD2126586634,22.0
OD5823651679,7.0
OD3217641646,18.0
OD3880053406,17.0
OD6636697553,16.0
OD9014966578,8.0
OD8279789731,17.0
OD8657204101,22.0
OD8799011433,11.0
OD5852729341,7.0
OD1227028326,20.0
OD5097211745,6.0
OD8634523471,8.0
OD8592787560,8.0
OD6994676040,5.0
OD6800816071,8.0
OD7396398012,14.0
OD9209601709,14.0
OD8246363630,23.0
OD8171949115,9.0
OD2532748076,10.0
OD0762648916,8.0
OD8595571323,21.0
OD2697357729,16.0
OD1965512393,14.0
OD3323705782,21.0
OD1735367144,15.0
OD7487897962,22.0
OD9953101438,17.0
OD2654256426,18.0
OD7351957068,9.0
OD8203351384,11.0
OD8793041671,8.0
OD4799321959,18.0
OD5988999914,6.0
OD7892496665,21.0
OD0080366535,5.0
OD1629430036,15.0
OD2150689282,15.0
OD3080181862,5.0
OD4497279568,18.0
OD1416296375,20.0
OD2126716267,10.0
OD9346159743,10.0
OD5571443873,4.0
OD8920514012,4.0
OD8880817699,21.0
OD3990456545,6.0
OD1790983702,13.0
OD8900338440,8.0
OD8782114033,12.0
OD6110405729,9.0
OD4845365018,21.0
OD7309957399,12.0
OD0853491725,19.0
OD6660111033,7.0
OD8807264880,7.0
OD6319822111,14.0
OD3392891362,15.0
OD4072017756,5.0
OD8819508754,20.0
OD4460798858,22.0
OD6706235042,8.0
OD7453752909,4.0
OD1186940530,19.0
OD1489384348,5.0
OD7265036445,12.0
OD2674459093,18.0
OD4367551737,15.0
OD9627998470,11.0
OD2928238009,19.0
OD2983474006,23.0
OD2697864583,22.0
OD2097190995,12.0
OD9763031546,4.0
OD5166165266,5.0
OD8841773511,6.0
OD0520024549,20.0
OD6068234839,16.0
OD4875869100,20.0
OD7420837976,19.0
OD4847628106,16.0
OD2027344206,22.0
OD7075909332,17.0
OD2173873344,16.0
OD6622316767,4.0
OD0783950626,16.0
OD9965860217,22.0
OD8771045009,16.0
OD6560538148,22.0
OD5675348272,17.0
OD3313598907,15.0
OD8609083174,6.0
OD2521692063,5.0
OD0302912751,5.0
OD0398724710,7.0
OD9598125153,19.0
OD7487397853,15.0
OD6745575082,11.0
OD2018733027,17.0
OD1056304654,18.0
OD8796729967,6.0
OD2674196832,22.0
OD1076925021,8.0
OD7913429049,20.0
OD1113432724,15.0
OD2822507111,13.0
OD4650126012,15.0
OD2240429773,11.0
OD1051441417,7.0
OD1574644344,15.0
OD9876177912,6.0
OD1223164364,18.0
OD4568059923,14.0
OD6060285075,12.0
OD4750659185,17.0
OD0114372833,22.0
OD7870697401,16.0
OD3409838290,13.0
OD8893383203,5.0
OD1059862748,7.0
OD1578605040,14.0
OD2663632685,7.0
OD2734901897,10.0
OD7967605257,23.0
OD6525171659,15.0
OD7163735773,18.0
OD8381143576,19.0
OD6310785160,9.0
OD8926117473,8.0
OD0192639129,6.0
OD2601540787,10.0
OD2627334169,12.0
OD8841137026,9.0
OD1106180646,7.0
OD0606784595,8.0
OD8067840194,20.0
OD0636637982,18.0
OD0905562357,8.0
OD0580123313,22.0
OD3015989295,20.0
OD6532445245,4.0
OD0615414681,19.0
OD5937528626,18.0
OD0894306404,23.0
OD0822053197,19.0
OD6934807150,13.0
OD0398172497,5.0
OD5050454668,6.0
OD8165458528,13.0
OD7083380834,19.0
OD4811782372,12.0
OD5185340578,20.0
OD1595076161,11.0
OD3067694414,11.0
OD1249046029,19.0
OD2276582441,12.0
OD8802373043,10.0
OD5155431111,18.0
OD9135524584,10.0
OD3818929742,4.0
OD8235806996,7.0
OD6399579816,7.0
OD1557060012,7.0
OD8799327595,4.0
OD8375856274,19.0
OD0445182147,9.0
OD4126108630,17.0
OD8973210394,17.0
OD9606790132,13.0
OD0905149217,10.0
OD1153472083,4.0
OD5887499701,9.0
OD5950113758,22.0
OD4814431608,8.0
OD1263129112,23.0
OD8265408304,5.0
OD1634355812,5.0
OD2436356533,20.0
OD3688556372,4.0
OD7388333956,9.0
OD0840742630,13.0
OD8513032060,15.0
OD9792810940,12.0
OD1242540541,7.0
OD5431886801,14.0
OD4876227640,10.0
OD0502626813,14.0
OD1036829191,13.0
OD7698538414,5.0
OD9313111977,16.0
OD1281469205,7.0
OD8184240796,12.0
OD4974765031,6.0
OD3905254430,8.0
OD4940698256,19.0
OD4163784691,15.0
OD8481400154,23.0
OD2445806543,8.0
OD3362075038,19.0
OD4375205824,22.0
OD0844986497,11.0
OD2251564257,10.0
OD2287472798,10.0
OD4323782440,5.0
OD8578352197,17.0
OD6322598376,12.0
OD2588370912,16.0
OD7386647745,6.0
OD0665618855,9.0
OD5474230857,10.0
OD7819197250,9.0
OD6403877364,22.0
OD4944919471,9.0
OD1407516264,7.0
OD2157483581,10.0
OD4958171096,7.0
OD1297382338,20.0
OD9323815961,9.0
OD4191679863,13.0
OD6096033042,10.0
OD7630511292,23.0
OD5672679281,7.0
OD1598194199,15.0
OD4336341368,9.0
OD0702382774,11.0
OD9188810015,10.0
OD6227189470,22.0
OD0465485877,6.0
OD2564435087,13.0
OD6839719785,22.0
OD4011265988,13.0
OD5788041033,19.0
OD6107155025,20.0
OD9365584190,11.0
OD9056667179,21.0
OD5221785249,18.0
OD5174587095,7.0
OD2136261479,6.0
OD7241034853,14.0
OD2398483773,16.0
OD2353968656,9.0
OD5015508584,6.0
OD3490458451,14.0
OD4438042455,5.0
OD3289969122,11.0
OD1534413646,13.0
OD0420219142,11.0
OD1508425334,7.0
OD7715386113,23.0
OD4472622160,7.0
OD0415970418,21.0
OD6232734022,13.0
OD1710110899,4.0
OD7502644656,5.0
OD8695395578,12.0
OD1204823257,18.0
OD6425191666,23.0
OD3370690003,8.0
OD4439486358,5.0
OD8399903962,12.0
OD5156832451,8.0
OD3814598465,10.0
OD0563596392,5.0
OD2656029909,16.0
OD3369681273,21.0
OD2567156718,22.0
OD4829342699,13.0
OD6047018281,21.0
OD3985963516,17.0
OD2072881854,14.0
OD9056264124,8.0
OD1733108933,11.0
OD1742315390,9.0
OD3055942542,10.0
OD2522630009,20.0
OD2404294157,22.0
OD9573353061,11.0
OD7663010907,7.0
OD3056340056,20.0
OD9210902593,20.0
OD3193627971,13.0
OD4386159101,17.0
OD9241396121,17.0
OD5501866734,22.0
OD9483349564,4.0
OD7423634254,9.0
OD4737314961,22.0
OD1324523557,15.0
OD3569063295,12.0
OD9228820138,21.0
OD0377670904,17.0
OD7473985736,23.0
OD1947476727,14.0
OD6820383039,20.0
OD6176470849,15.0
OD9708998552,18.0
OD6676264454,11.0
OD6919871531,14.0
OD1285584408,15.0
OD1659930083,13.0
OD3688771818,12.0
OD7885418767,23.0
OD7482354326,17.0
OD3616477028,13.0
OD7752288291,12.0
OD4749053546,8.0
OD2758136509,16.0
OD3434176987,22.0
OD3416609658,10.0
OD4407671831,23.0
OD7276806780,9.0
OD8760935615,9.0
OD2328614930,11.0
OD5459618969,7.0
OD1840235950,15.0
OD6667723511,20.0
OD2999057851,11.0
OD5914558688,17.0
OD0123865898,5.0
OD8064859131,8.0
OD0356473952,10.0
OD5215255723,6.0
OD8057442935,9.0
OD5666352692,18.0
OD9230225407,13.0
OD2264296414,22.0
OD7237447439,17.0
OD0341114943,20.0
OD2218144027,14.0
OD3943032204,19.0
OD1834948210,16.0
OD1359010584,20.0
OD3251912082,10.0
OD7765009192,6.0
OD8886056509,19.0
OD2024152528,22.0
OD5721524503,20.0
OD7268391899,7.0
OD1108525785,21.0
OD1793627422,17.0
OD2884234816,22.0
OD5321810593,9.0
OD2429086702,11.0
OD3010602730,22.0
OD3035579621,21.0
OD1141325182,13.0
OD3625399954,13.0
OD1873269237,13.0
OD4306083982,8.0
OD5888688979,20.0
OD5410830372,21.0
OD1981642329,16.0
OD9606368941,7.0
OD4053410068,16.0
OD9360902114,14.0
OD6482903463,23.0
OD5485726835,12.0
OD5962570892,13.0
OD5331378123,10.0
OD2098641020,21.0
OD3062881475,22.0
OD2844643789,16.0
OD4395052558,17.0
OD7810157895,10.0
OD0494656518,7.0
OD4089850285,22.0
OD5819540164,15.0
OD6232647349,17.0
OD5907180815,4.0
OD3794337463,12.0
OD7088361689,6.0
OD5589981422,22.0
OD9970360318,13.0
OD8397400428,14.0
OD8141119987,21.0
OD8893077939,11.0
OD5859876045,15.0
OD4777008576,4.0
OD0705895932,19.0
OD6792728336,6.0
OD8294647995,18.0
OD4758177269,7.0
OD8330741372,4.0
OD0109088193,9.0
OD1772868001,21.0
OD9366444003,15.0
OD8632676694,21.0
OD5367254968,23.0
OD3394754768,12.0
OD2804509549,21.0
OD0737797690,8.0
OD3870132671,22.0
OD8904005034,14.0
OD9111784389,10.0
OD1999971534,5.0
OD8648383144,19.0
OD7561839933,23.0
OD9726542227,9.0
OD0601408337,11.0
OD6875616847,9.0
OD3887335054,4.0
OD0363010329,6.0
OD4043420405,14.0
OD3820930987,5.0
OD1623846383,5.0
OD3417712908,6.0
OD5004751685,12.0
OD8434510822,12.0
OD3954595979,5.0
OD8372173616,11.0
OD6813617565,18.0
OD9106097728,15.0
OD1970037007,9.0
OD6981838129,18.0
OD1151154862,13.0
OD5164930822,14.0
OD2503203747,15.0
OD2624382030,15.0
OD6037488187,14.0
OD9467171664,4.0
OD1339650091,22.0
OD4772075939,22.0
OD0985760467,11.0
OD3882188972,14.0
OD0633305293,8.0
OD7814779023,16.0
OD7187184365,13.0
OD3109781950,17.0
OD0946715478,11.0
OD2933805291,5.0
OD9123729170,18.0
OD5728653095,7.0
OD4443335891,22.0
OD6032495711,20.0
OD0350604826,10.0
OD9023207115,14.0
OD9506354847,16.0
OD8551122580,17.0
OD2640281521,23.0
OD9608531592,17.0
OD2582072800,11.0
OD1421724250,15.0
OD9097937099,17.0
OD1129221192,11.0
OD0723025727,17.0
OD4149227401,7.0
OD4747425633,18.0
OD5944305186,16.0
OD0433580924,18.0
OD7679379290,23.0
OD0059371721,22.0
OD1028867005,13.0
OD9288374198,19.0
OD2172167826,20.0
OD6268142747,16.0
OD4626809076,20.0
OD4945694134,21.0
OD7594178179,18.0
OD4898554892,15.0
OD1642381307,19.0
OD8441282450,17.0
OD6687104381,4.0
OD8619080181,18.0
OD1318835087,14.0
OD3500357926,5.0
OD6191782602,22.0
OD8740340663,16.0
OD0533708882,11.0
OD8224824674,8.0
OD0092271799,10.0
OD5576310648,17.0
OD7966354068,17.0
OD2933622637,9.0
OD1450963097,5.0
OD2197003938,13.0
OD5973223644,6.0
OD5704519842,18.0
OD2388981571,4.0
OD7164614247,21.0
OD7442936361,22.0
OD2182227169,18.0
OD3489591240,10.0
OD3991047797,17.0
OD3544453341,4.0
OD9356686149,22.0
OD3473654904,12.0
OD5495543143,16.0
OD5230307787,23.0
OD5399090594,21.0
OD5648109668,9.0
OD5685093584,20.0
OD1184688360,6.0
OD1392403065,13.0
OD5149201714,11.0
OD1425408526,22.0
OD6846664300,9.0
OD4621181952,9.0
OD6556782141,5.0
OD8942764484,9.0
OD5716769636,18.0
OD5588659296,8.0
OD6036710408,10.0
OD6543165204,10.0
OD0499607868,20.0
OD5931292328,23.0
OD4831072277,15.0
OD6352452054,12.0
OD5166997477,8.0
OD0208193620,18.0
OD3387721888,5.0
OD9161881035,15.0
OD5453108695,21.0
OD3916072380,8.0
OD2012077106,15.0
OD8684984867,4.0
OD3574447385,19.0
OD2268843875,17.0
OD4951763762,13.0
OD3632390754,12.0
OD9251523063,17.0
OD8924748959,10.0
OD3930653838,21.0
OD1358981534,18.0
OD2656874144,8.0
OD0459924991,22.0
OD8792188103,9.0
OD0039958598,19.0
OD4101122458,7.0
OD9776941847,12.0
OD4835376234,18.0
OD5031468418,12.0
OD2140379440,10.0
OD2572271930,23.0
OD4129498817,14.0
OD6434585442,6.0
OD1873713640,22.0
OD5308616885,14.0
OD8945871169,16.0
OD5420904916,19.0
OD5990072488,8.0
OD5929549753,8.0
OD2934860890,4.0
OD2394043284,4.0
OD7744725953,14.0
OD3173259832,22.0
OD4327277319,23.0
OD3058038791,6.0
OD1240595901,5.0
OD3195859560,18.0
OD8989706589,12.0
OD6541859199,8.0
OD6786352839,14.0
OD7168254693,13.0
OD2035745514,9.0
OD3354253769,8.0
OD5646552253,20.0
OD5927027929,9.0
OD4494383036,12.0
OD3288463032,10.0
OD2743213177,20.0
OD9317269190,23.0
OD0723924395,13.0
OD4460003268,19.0
OD2462062208,8.0
OD7235785169,7.0
OD4925750023,19.0
OD6607198660,14.0
OD5891587080,13.0
OD6629945471,11.0
OD1465622493,13.0
OD3079006818,17.0
OD4109331362,8.0
OD5828965053,10.0
OD4236308565,14.0
OD8366688320,20.0
OD4080965440,11.0
OD4501520271,7.0
OD1213117850,12.0
OD7217676093,18.0
OD8811048470,11.0
OD2311637416,10.0
OD3169050570,12.0
OD5058248573,12.0
OD7727235748,16.0
OD6242451190,22.0
OD9768907943,12.0
OD8212225630,18.0
OD4247759452,13.0
OD0341952654,8.0
OD0002183407,21.0
OD3834371254,8.0
OD3415645668,16.0
OD8572407729,13.0
OD0669416309,16.0
OD0037128919,11.0
OD7124051344,23.0
OD1787347524,23.0
OD5997631234,5.0
OD2560630880,16.0
OD9366080081,21.0
OD1712427330,17.0
OD1376177578,14.0
OD7677866197,15.0
OD2924941836,19.0
OD3267714826,19.0
OD7820267334,14.0
OD7000125681,22.0
OD6989165823,6.0
OD7200965660,10.0
OD2809684916,17.0
OD3089687782,10.0
OD1223587892,20.0
OD7461998110,8.0
OD9600317137,13.0
OD9751975779,12.0
OD0232390655,23.0
OD2428432274,5.0
OD5494293660,6.0
OD1049679805,9.0
OD4957271744,19.0
OD4221662557,10.0
OD8217209391,8.0
OD5462718855,12.0
OD2850979856,22.0
OD1605838257,22.0
OD7283762675,15.0
OD3514799644,20.0
OD4688165728,10.0
OD8790590438,21.0
OD3039988346,11.0
OD5812886322,15.0
OD7930440092,12.0
OD5157359227,16.0
OD7087545802,16.0
OD7099680545,11.0
OD2997670499,18.0
OD1437477901,17.0
OD3434698252,17.0
OD1296986151,17.0
OD1297366858,4.0
OD0266972430,17.0
OD8040458040,17.0
OD7289799504,23.0
OD4770408855,7.0
OD7463511360,19.0
OD9409396930,7.0
OD3794658678,23.0
OD5682057496,7.0
OD8985571945,22.0
OD7746538624,12.0
OD9912876207,8.0
OD7183837467,16.0
OD9047780881,18.0
OD1053829175,11.0
OD7141245499,14.0
OD0288448422,7.0
OD1753614133,6.0
OD6153016387,12.0
OD6709047920,7.0
OD6656740128,8.0
OD5613936948,19.0
OD3147264379,12.0
OD4255122274,19.0
OD9773405863,8.0
OD3189874974,20.0
OD6552865785,15.0
OD6056556571,5.0
OD8066408485,6.0
OD2156176753,10.0
OD6175268314,13.0
OD7421480983,10.0
OD4924945484,7.0
OD9996969062,5.0
OD5975777061,4.0
OD1441654682,10.0
OD5385413210,7.0
OD6708576030,17.0
OD1738443404,6.0
OD7435344174,19.0
OD6639944604,11.0
OD3731642997,4.0
OD8722550467,13.0
OD7478292236,23.0
OD3407766585,7.0
OD3312603778,23.0
OD8153015854,4.0
OD7571737110,12.0
OD6962804341,22.0
OD9617043507,14.0
OD6164187454,20.0
OD4203824831,8.0
OD9750405611,5.0
OD6312515022,20.0
OD2044786630,14.0
OD0921479074,21.0
OD2484130916,23.0
OD1201723212,17.0
OD6725271954,21.0
OD7723878347,18.0
OD2926826484,15.0
OD1746635516,4.0
OD1673327093,7.0
OD9193364337,4.0
OD1746247401,8.0
OD1931771041,5.0
OD7587160092,6.0
OD1322008868,19.0
OD4510612212,12.0
OD9617324623,23.0
OD1419961409,23.0
OD1494229527,15.0
OD0346108507,11.0
OD2340189123,10.0
OD8889533400,13.0
OD9162697970,13.0
OD6680469487,11.0
OD4974157956,22.0
OD5075815886,20.0
OD5737912259,18.0
OD1973760200,18.0
OD9686409062,21.0
OD3041458706,4.0
OD0725169042,6.0
OD6683397718,22.0
OD6061730096,20.0
OD9023478962,23.0
OD0964860656,18.0
OD5533080518,15.0
OD1892108113,7.0
OD4463656598,9.0
OD3302037376,8.0
OD1502086248,12.0
OD6135128556,14.0
OD3995592500,19.0
OD8167123411,6.0
OD3830804779,19.0
OD1875409412,23.0
OD0104307032,13.0
OD2228202521,10.0
OD9706007675,19.0
OD4578023464,7.0
OD3944097360,5.0
OD4388514493,22.0
OD5780411971,14.0
OD5727926461,12.0
OD4228077281,19.0
OD5992831673,8.0
OD5170532831,6.0
OD6835348753,15.0
OD6144790047,11.0
OD7505832707,12.0
OD0906573040,11.0
OD5585659315,21.0
OD4683323170,18.0
OD6915995129,9.0
OD3088145513,6.0
OD5315287496,4.0
OD5148324033,7.0
OD3566992475,22.0
OD3241192633,12.0
OD5533919222,11.0
OD3144071016,22.0
OD5636253248,7.0
OD0020003628,23.0
OD3189853791,11.0
OD1863832463,18.0
OD7499438723,11.0
OD6206660051,14.0
OD3369402139,20.0
OD4566267796,19.0
OD7340263540,19.0
OD4066129959,13.0
OD9266467693,20.0
OD6778395356,21.0
OD4874203542,6.0
OD4256217429,17.0
OD1112158664,12.0
OD1653899525,23.0
OD6127692075,13.0
OD3078797801,4.0
OD2423712489,9.0
OD9723843683,10.0
OD6779438626,4.0
OD5073929223,13.0
OD8277902479,5.0
OD3440000181,6.0
OD2094083500,6.0
OD6275671377,18.0
OD0052997670,8.0
OD9058860699,11.0
OD8771104033,23.0
OD7706383816,20.0
OD2725982295,13.0
OD7285516725,9.0
OD2327104270,10.0
OD8991475700,7.0
OD2270382895,13.0
OD7844058033,7.0
OD0574903729,18.0
OD6911508759,20.0
OD3180349345,23.0
OD7411361927,22.0
OD8707275388,4.0
OD5300390844,4.0
OD5932397288,4.0
OD4576208807,20.0
OD8008727485,7.0
OD5513543675,5.0
OD8167562667,6.0
OD2781328865,18.0
OD2936677811,17.0
OD2716256136,14.0
OD2171740440,6.0
OD7672046902,10.0
OD1249453826,21.0
OD1979988082,5.0
OD6977574977,22.0
OD3302855691,11.0
OD6233761461,18.0
OD3985274469,9.0
OD6532900072,18.0
OD5828663451,13.0
OD8393621657,16.0
OD2541231865,12.0
OD6400219771,20.0
OD8498867699,12.0
OD5807495053,9.0
OD5210914771,8.0
OD5795183115,21.0
OD0885131825,20.0
OD0214228001,19.0
OD7897637222,14.0
OD7363056880,10.0
OD6699848714,13.0
OD3635811272,23.0
OD1253692393,17.0
OD4368571923,22.0
OD7947135923,5.0
OD3201529501,9.0
OD0865405275,10.0
OD5006030044,12.0
OD2645286607,14.0
OD2270938291,9.0
OD0578863209,9.0
OD3529245976,4.0
OD6023442491,10.0
OD5592485732,22.0
OD5497778316,17.0
OD9288542981,10.0
OD8178089571,10.0
OD9285354719,8.0
OD5028103649,4.0
OD8714794711,15.0
OD2590208842,21.0
OD7453571903,16.0
OD6307255177,19.0
OD6911641839,20.0
OD8818250746,16.0
OD9033341732,16.0
OD2988623287,7.0
OD2407121373,9.0
OD6303361591,8.0
OD2857411741,18.0
OD1596359220,23.0
OD7535279839,9.0
OD2044502769,5.0
OD8235127044,18.0
OD5603671065,17.0
OD4331696738,12.0
OD1576359832,13.0
OD0670652715,13.0
OD8427435721,9.0
OD2052846496,17.0
OD2809092575,19.0
OD3322682879,16.0
OD9611090363,7.0
OD9999300591,19.0
OD0014693761,6.0
OD2919113264,11.0
OD2942552066,19.0
OD3060487206,9.0
OD6338919856,20.0
OD3351193137,8.0
OD1474135940,19.0
OD1083260321,4.0
OD5017336682,14.0
OD0171014156,22.0
OD0788507835,13.0
OD8945516021,16.0
OD3511007143,7.0
OD8934950139,8.0
OD1795770539,23.0
OD2303141275,6.0
OD7347201571,10.0
OD5141507350,22.0
OD1527513894,16.0
OD7490072519,8.0
OD5326441562,6.0
OD0908767812,6.0
OD5143906356,10.0
OD4332269147,19.0
OD5811833388,12.0
OD7271133204,11.0
OD6386116546,19.0
OD6859451389,16.0
OD5378777922,14.0
OD9097251447,22.0
OD7239082941,6.0
OD9549789197,9.0
OD3667522870,6.0
OD0819497575,16.0
OD8257116241,12.0
OD8705169563,20.0
OD7624548520,7.0
OD8959266961,19.0
OD4377495136,21.0
OD0084703031,19.0
OD5200552018,13.0
OD1157814912,12.0
OD4637799255,15.0
OD0932465049,13.0
OD5132320992,10.0
OD4927345626,4.0
OD9495609920,20.0
OD2547307000,11.0
OD3018147363,4.0
OD8984544800,14.0
OD4174935601,9.0
OD4863690515,22.0
OD4969388274,20.0
OD1013643473,10.0
OD2941380513,16.0
OD5509993467,10.0
OD9367684988,23.0
OD0078060563,7.0
OD0996843310,14.0
OD2500459307,13.0
OD8377726898,7.0
OD9033691342,15.0
OD0469251253,20.0
OD3259825999,17.0
OD0688603840,22.0
OD3651030047,10.0
OD4362072919,18.0
OD4651326389,22.0
OD1898024724,14.0
OD1897872653,11.0
OD9308000370,17.0
OD1665221427,10.0
OD9039447306,6.0
OD1752527799,20.0
OD0477056734,14.0
OD2242834159,8.0
OD2831702290,17.0
OD8862073471,8.0
OD2956642609,23.0
OD8684317684,7.0
OD7990389809,13.0
OD4333576051,18.0
OD4417612692,9.0
OD4811938669,21.0
OD8668675794,4.0
OD7320540993,8.0
OD9453332191,17.0
OD6066435444,19.0
OD6956439248,15.0
OD8912773679,7.0
OD5801517261,17.0
OD2339630359,7.0
OD7603290598,10.0
OD3536300709,18.0
OD3950051293,23.0
OD3091040746,15.0
OD9475467198,18.0
OD2069486608,14.0
OD1945307720,19.0
OD4671375255,6.0
OD3865268475,9.0
OD0614665963,18.0
OD3704280718,23.0
OD8434865555,15.0
OD5267331508,22.0
OD4920921877,10.0
OD1404715255,21.0
OD7835610809,12.0
OD3781553228,7.0
OD2128694844,13.0
OD5235415941,17.0
OD6151931129,12.0
OD1349958862,10.0
OD6872439510,11.0
OD1287726272,4.0
OD5545341234,17.0
OD7732231317,9.0
OD4846072184,5.0
OD7044548126,11.0
OD3390154529,5.0
OD7616596513,17.0
OD5083599943,22.0
OD1833066658,9.0
OD9242542561,18.0
OD0535181217,11.0
OD8000511504,11.0
OD9989016368,22.0
OD7483002531,10.0
OD4079276888,14.0
OD4409607741,10.0
OD6958209791,16.0
OD5731456245,13.0
OD8818110116,14.0
OD0822571490,17.0
OD6845823598,5.0
OD3821138201,4.0
OD9855524907,11.0
OD8929558314,15.0
OD5833544542,22.0
OD4783068785,14.0
OD3634932296,9.0
OD6101125208,20.0
OD0467442672,15.0
OD0396200985,13.0
OD8155557407,6.0
OD0721877125,22.0
OD9997578290,19.0
OD4580402140,11.0
OD1808592182,10.0
OD4436368616,14.0
OD3991174911,21.0
OD1424451775,5.0
OD7220816677,21.0
OD8329580279,17.0
OD2993117727,19.0
OD4336044938,23.0
OD4672778248,6.0
OD4671109685,22.0
OD9541894473,5.0
OD6373586077,23.0
OD6726558282,15.0
OD0340846039,15.0
OD8219141851,10.0
OD0715244794,8.0
OD4595757038,21.0
OD6506970936,4.0
OD8987844492,9.0
OD6641792081,4.0
OD3480086168,9.0
OD3702292869,4.0
OD2541022645,10.0
OD0209962633,18.0
OD2092230176,11.0
OD0122245896,22.0
OD2486769370,18.0
OD5366314649,9.0
OD7238312148,14.0
OD3884659877,5.0
OD6149083820,6.0
OD1317680213,20.0
OD6036798976,18.0
OD6114549184,22.0
OD3236531130,8.0
OD4832552813,16.0
OD7535285932,22.0
OD7371448313,15.0
OD4501473178,22.0
OD1246338535,15.0
OD7158213047,14.0
OD1630844347,9.0
OD8622732700,12.0
OD8741538890,5.0
OD3586228274,11.0
OD4101869878,9.0
OD9302400912,22.0
OD0678444307,5.0
OD4802932185,15.0
OD4063005682,9.0
OD3964909455,12.0
OD3029968673,19.0
OD7557100504,12.0
OD3683722193,14.0
OD4382000806,10.0
OD0060436641,23.0
OD0445906068,17.0
OD5726141132,6.0
OD1610594101,15.0
OD5288611769,7.0
OD9868690951,6.0
OD1876318520,8.0
OD8838736476,17.0
OD5553827475,23.0
OD3207024543,20.0
OD0098214818,6.0
OD9340487831,11.0
OD5123124186,7.0
OD4691016177,18.0
OD6888479330,17.0
OD9127224696,20.0
OD0382700314,6.0
OD4978816050,13.0
OD4807126502,23.0
OD5379683201,23.0
OD4279041561,17.0
OD9170134290,23.0
OD5286945350,4.0
OD6728761932,20.0
OD1166103371,9.0
OD9948869089,11.0
OD0564244387,9.0
OD4845990997,10.0
OD7650775473,16.0
OD1256185577,8.0
OD5210412699,5.0
OD4631403833,12.0
OD3174938232,8.0
OD9546553953,4.0
OD4766802980,9.0
OD8040805828,4.0
OD6444277483,19.0
OD6042893695,21.0
OD2383780271,6.0
OD2436662542,15.0
OD7932592702,11.0
OD5102434566,7.0
OD1217346684,16.0
OD9359203161,16.0
OD6641356782,9.0
OD2410164803,12.0
OD9554686023,16.0
OD6675226003,23.0
OD0479863813,12.0
OD5756496411,6.0
OD9433814987,8.0
OD0150410885,8.0
OD8459722742,7.0
OD5780454606,5.0
OD9340996583,4.0
OD7289395025,18.0
OD0409215726,13.0
OD5269724334,17.0
OD5483547789,4.0
OD6552260320,11.0
OD3100320950,13.0
OD2076881877,19.0
OD6750271395,19.0
OD7054218002,10.0
OD3195656762,7.0
OD4786724857,23.0
OD3878098708,18.0
OD6220781479,18.0
OD2640148476,21.0
OD1340696813,12.0
OD2465953263,16.0
OD9199485981,23.0
OD1934445103,21.0
OD7726613772,12.0
OD8673588899,14.0
OD0437294328,10.0
OD9612300379,10.0
OD3341623276,4.0
OD1516373681,8.0
OD8159518410,22.0
OD5081833872,23.0
OD9295374608,12.0
OD9659665440,8.0
OD4220573539,22.0
OD9323333535,11.0
OD5577039037,9.0
OD7110182355,6.0
OD5563582040,6.0
OD4817311757,19.0
OD3760775484,7.0
OD1894659982,18.0
OD7680202576,22.0
OD8947688288,21.0
OD1476469308,19.0
OD7741435484,9.0
OD9498587299,22.0
OD9138428559,16.0
OD6586403358,12.0
OD1006636531,10.0
OD8470313668,17.0
OD8177574002,12.0
OD6208380124,5.0
OD3891896840,20.0
OD0581338524,21.0
OD8061082509,13.0
OD7270101045,19.0
OD3848799093,12.0
OD2931142535,19.0
OD3351742103,10.0
OD6795160962,10.0
OD3642847054,10.0
OD8496214513,16.0
OD4157364975,7.0
OD4407434500,6.0
OD2928565057,11.0
OD4849864826,6.0
OD2024304431,8.0
OD2991488850,15.0
OD6076755817,22.0
OD3963285167,15.0
OD1397141511,14.0
OD5066073113,6.0
OD2310234261,9.0
OD6774240755,11.0
OD2828694308,7.0
OD7520651977,7.0
OD7626772323,11.0
OD9388139563,4.0
OD2329955813,4.0
OD9207590037,8.0
OD0829339846,6.0
OD4998349106,7.0
OD6712966909,19.0
OD3467819009,7.0
OD9867061903,6.0
OD2522015082,8.0
OD2012256113,21.0
OD6518219749,23.0
OD7019934430,21.0
OD2141245219,12.0
OD7362126319,18.0
OD4327237616,13.0
OD8978213802,8.0
